Date,ATM_ID,Withdrawal,Predicted_Withdrawal,Error,Abs_Pct_Error
1998-04-25,T20,12.7409297052154,11.962470651285225,0.78,6.1
1998-04-26,T20,13.9739229024943,13.304512024543696,0.67,4.8
1998-04-27,T20,14.2431972789116,14.072927296588203,0.17,1.2
1998-04-28,T20,16.9501133786848,15.592204581985897,1.36,8.0
1998-04-29,T20,22.0379818594104,21.964937626729593,0.07,0.3
1998-04-30,T20,26.1196145124717,26.280545259474543,-0.16,0.6
1998-05-01,T20,25.2834467120181,21.529067798848466,3.75,14.8
1998-05-02,T20,14.2006802721088,13.485080907339881,0.72,5.1
1998-05-03,T20,13.6196145124717,14.793718372215224,-1.17,8.6
1998-05-04,T20,17.4461451247166,15.916240642069667,1.53,8.8
1998-05-05,T20,17.9138321995465,16.416523439919118,1.5,8.4
1998-05-06,T20,17.077664399093,21.174868248994514,-4.1,24.0
1998-05-07,T20,20.8333333333333,22.58147264279895,-1.75,8.4
1998-05-08,T20,21.5561224489796,21.660360468189825,-0.1,0.5
1998-05-09,T20,16.9359410430839,12.198118665200226,4.74,28.0
1998-05-10,T20,6.90192743764172,14.762285161319129,-7.86,113.9
1998-05-11,T20,10.5725623582766,13.798078131267182,-3.23,30.6
1998-05-12,T20,16.6383219954649,14.768252650365069,1.87,11.2
1998-05-13,T20,17.9280045351474,19.319713804501724,-1.39,7.8
1998-05-14,T20,24.3622448979592,23.278348394521437,1.08,4.4
1998-05-15,T20,21.2443310657596,21.514290059655703,-0.27,1.3
1998-05-16,T20,14.1581632653061,13.420591412937181,0.74,5.2
1998-05-17,T20,16.4399092970522,12.983306221993345,3.46,21.0
1998-03-18,T21,17.8004535147392,14.881450266588104,2.92,16.4
1998-03-19,T21,23.327664399093,23.690992563482748,-0.36,1.5
1998-03-20,T21,6.859410430839,24.362592058730822,-17.5,255.1
1998-03-21,T21,12.0748299319728,11.2267586462614,0.85,7.0
1998-03-22,T21,1.23299319727891,12.45719352220312,-11.22,910.0
1998-03-23,T21,12.6842403628118,9.574930014993747,3.11,24.5
1998-03-24,T21,9.76473922902494,12.757097327359283,-2.99,30.6
1998-03-25,T21,14.8242630385488,16.54129511996323,-1.72,11.6
1998-03-26,T21,22.7891156462585,24.026611063230558,-1.24,5.4
1998-03-27,T21,22.1371882086168,22.85716627553531,-0.72,3.3
1998-03-28,T21,11.6780045351474,13.78115145094852,-2.1,18.0
1998-03-29,T21,9.19784580498866,12.749768780831157,-3.55,38.6
1998-03-30,T21,11.7772108843537,13.7549414573103,-1.98,16.8
1998-03-31,T21,11.6638321995465,12.835033675027704,-1.17,10.0
1998-04-01,T21,19.3027210884354,14.815372418471537,4.49,23.3
1998-04-02,T21,26.6156462585034,23.610133027862776,3.01,11.3
1998-04-03,T21,28.5289115646259,21.950166943153633,6.58,23.1
1998-04-04,T21,15.9438775510204,14.221399955077487,1.72,10.8
1998-04-05,T21,12.0323129251701,13.841045507733895,-1.81,15.0
1998-04-06,T21,14.9659863945578,11.200137771257928,3.77,25.2
1998-04-07,T21,16.1989795918367,13.097948356517456,3.1,19.1
1998-04-08,T21,26.8990929705215,17.357335584478317,9.54,35.5
1998-04-09,T21,25.2125850340136,27.58166715033515,-2.37,9.4
1998-04-10,T21,19.8270975056689,25.11496019610258,-5.29,26.7
1998-04-11,T21,11.890589569161,12.365349291699435,-0.47,4.0
1998-04-12,T21,14.5975056689342,12.341608933921044,2.26,15.5
1998-04-13,T21,17.1626984126984,12.633247956489182,4.53,26.4
1998-04-14,T21,16.609977324263,15.134333342496568,1.48,8.9
1998-04-15,T21,18.0697278911565,21.250377725745032,-3.18,17.6
1998-04-16,T21,23.6111111111111,25.090129994349198,-1.48,6.3
1998-04-17,T21,25.5952380952381,20.87967676114311,4.72,18.4
1998-04-18,T21,13.3503401360544,13.517018770863654,-0.17,1.3
1998-04-19,T21,12.4574829931973,13.680243755157957,-1.22,9.8
1998-04-20,T21,11.9189342403628,13.533721732991555,-1.61,13.5
1998-04-21,T21,12.6984126984127,14.257290313035327,-1.56,12.3
1998-04-22,T21,16.4540816326531,18.209437529638127,-1.76,10.7
1998-04-23,T21,25.1984126984127,24.49378517505359,0.7,2.8
1998-04-24,T21,9.59467120181406,24.36986750896085,-14.78,154.0
1998-04-25,T21,9.08446712018141,10.375875329754676,-1.29,14.2
1998-04-26,T21,12.6417233560091,12.259793070701647,0.38,3.0
1998-04-27,T21,14.2431972789116,12.662541108343923,1.58,11.1
1998-04-28,T21,13.9030612244898,14.442637471798193,-0.54,3.9
1998-04-29,T21,22.7607709750567,19.077458047710437,3.68,16.2
1998-04-30,T21,27.5368480725624,28.230380802995985,-0.69,2.5
1998-05-01,T21,27.2959183673469,21.617781498583632,5.68,20.8
1998-05-02,T21,15.3202947845805,13.434235875016043,1.89,12.3
1998-05-03,T21,17.1343537414966,14.806429046948526,2.33,13.6
1998-05-04,T21,14.7675736961451,16.526813701098817,-1.76,11.9
1998-05-05,T21,15.2210884353741,14.795061778658699,0.43,2.8
1998-05-06,T21,14.9234693877551,20.368278946035666,-5.44,36.5
1998-05-07,T21,18.6224489795918,23.402069660030815,-4.78,25.7
1998-05-08,T21,24.6173469387755,21.459527741039924,3.16,12.8
1998-05-09,T21,13.3928571428571,13.370515991238236,0.02,0.1
1998-05-10,T21,12.797619047619,14.139670426294385,-1.34,10.5
1998-05-11,T21,12.6133786848073,12.638054109039933,-0.02,0.2
1998-05-12,T21,16.4399092970522,13.913147034707254,2.53,15.4
1998-05-13,T21,16.1989795918367,17.767906175757247,-1.57,9.7
1998-05-14,T21,30.6264172335601,22.37672562884816,8.25,26.9
1998-05-15,T21,25.4251700680272,23.77198361704939,1.65,6.5
1998-05-16,T21,12.5425170068027,13.69615562095062,-1.15,9.2
1998-05-17,T21,13.9314058956916,13.672650544711306,0.26,1.9
1998-03-18,T22,21.797052154195,18.6228125717388,3.17,14.5
1998-03-19,T22,29.1524943310658,27.2278736539587,1.92,6.6
1998-03-20,T22,26.1054421768707,23.790585743664572,2.31,8.8
1998-03-21,T22,14.0731292517007,12.879709230912106,1.19,8.5
1998-03-22,T22,13.0810657596372,15.075906771047446,-1.99,15.2
1998-03-23,T22,12.6275510204082,12.86726523698513,-0.24,1.9
1998-03-24,T22,13.6054421768707,13.335106605166558,0.27,2.0
1998-03-25,T22,20.0963718820862,21.363642079782178,-1.27,6.3
1998-03-26,T22,27.3809523809524,29.907605380079048,-2.53,9.2
1998-03-27,T22,26.6298185941043,26.150106260413335,0.48,1.8
1998-03-28,T22,13.4353741496599,13.801193292632956,-0.37,2.8
1998-03-29,T22,16.3973922902494,15.033706300168683,1.36,8.3
1998-03-30,T22,18.3390022675737,14.988990242274989,3.35,18.3
1998-03-31,T22,13.6904761904762,16.266056804650514,-2.58,18.8
1998-04-01,T22,23.2993197278912,19.420579726444814,3.88,16.7
1998-04-02,T22,29.6626984126984,27.735481476980507,1.93,6.5
1998-04-03,T22,23.7670068027211,24.551846661523182,-0.78,3.3
1998-04-04,T22,12.4291383219955,12.534382686513135,-0.11,0.9
1998-04-05,T22,18.4948979591837,16.209180442437592,2.29,12.4
1998-04-06,T22,17.984693877551,14.351052240706448,3.63,20.2
1998-04-07,T22,17.2902494331066,14.702800271082538,2.59,15.0
1998-04-08,T22,21.5419501133787,21.384962587723383,0.16,0.7
1998-04-09,T22,18.0272108843537,27.97134889555076,-9.94,55.1
1998-04-10,T22,23.7953514739229,21.9837058252918,1.81,7.6
1998-04-11,T22,12.6275510204082,12.40051434211131,0.23,1.8
1998-04-12,T22,12.202380952381,15.392919463237666,-3.19,26.1
1998-04-13,T22,15.547052154195,13.118587103548164,2.43,15.6
1998-04-14,T22,14.2573696145125,15.357253796405306,-1.1,7.7
1998-04-15,T22,19.7420634920635,20.780834412575842,-1.04,5.3
1998-04-16,T22,26.9274376417234,24.77849236793093,2.15,8.0
1998-04-17,T22,20.7766439909297,23.00028184410332,-2.22,10.7
1998-04-18,T22,13.5062358276644,11.746221744173615,1.76,13.0
1998-04-19,T22,13.9172335600907,13.992077870302577,-0.07,0.5
1998-04-20,T22,12.9251700680272,14.04683577846567,-1.12,8.7
1998-04-21,T22,13.6479591836735,13.941279193264517,-0.29,2.1
1998-04-22,T22,22.7607709750567,20.42564634198364,2.34,10.3
1998-04-23,T22,26.3321995464853,28.18158754182949,-1.85,7.0
1998-04-24,T22,22.4206349206349,23.049851880302004,-0.63,2.8
1998-04-25,T22,12.6275510204082,12.90400854595139,-0.28,2.2
1998-04-26,T22,15.5612244897959,14.940923703092995,0.62,4.0
1998-04-27,T22,14.4557823129252,14.55559996062756,-0.1,0.7
1998-04-28,T22,17.219387755102,15.265986392118986,1.95,11.3
1998-04-29,T22,24.5890022675737,23.17643051269548,1.41,5.7
1998-04-30,T22,30.7823129251701,29.205398608213663,1.58,5.1
1998-05-01,T22,26.2471655328798,23.21781692550383,3.03,11.5
1998-05-02,T22,14.8526077097506,13.749319056236597,1.1,7.4
1998-05-03,T22,12.81179138322,15.68821784178647,-2.88,22.5
1998-05-04,T22,19.6853741496599,16.038446276694856,3.65,18.5
1998-05-05,T22,16.1139455782313,16.97983413595642,-0.87,5.4
1998-05-06,T22,21.9104308390023,21.675449426955822,0.23,1.0
1998-05-07,T22,27.749433106576,26.991943181968512,0.76,2.7
1998-05-08,T22,24.6173469387755,23.62460942263262,0.99,4.0
1998-05-09,T22,11.6213151927438,12.979409827600662,-1.36,11.7
1998-05-10,T22,14.4416099773243,14.198193304996671,0.24,1.7
1998-05-11,T22,10.9977324263039,13.981719225035967,-2.98,27.1
1998-05-12,T22,14.1581632653061,14.120402816073648,0.04,0.3
1998-05-13,T22,25.2834467120181,21.275558148373364,4.01,15.9
1998-05-14,T22,31.1366213151927,29.68709442369788,1.45,4.7
1998-05-15,T22,24.3339002267574,23.6946778006087,0.64,2.6
1998-05-16,T22,14.0731292517007,12.728998933155324,1.34,9.5
1998-05-17,T22,12.8684807256236,14.554020132194042,-1.69,13.1
1998-03-18,T23,12.6906891109942,13.9476404831818,-1.26,9.9
1998-03-19,T23,11.2309310889006,19.2436890862682,-8.01,71.3
1998-03-20,T23,20.1078379800105,15.101804111785995,5.01,24.9
1998-03-21,T23,3.69542346133614,6.407110676305669,-2.71,73.3
1998-03-22,T23,7.140978432404,6.748483102839186,0.39,5.5
1998-03-23,T23,5.94423987375066,7.176327315628385,-1.23,20.7
1998-03-24,T23,11.3624408206207,8.97612347354982,2.39,21.0
1998-03-25,T23,15.5839032088375,14.42626973733057,1.16,7.4
1998-03-26,T23,21.3440294581799,18.896720650829643,2.45,11.5
1998-03-27,T23,16.7806417674908,20.176718196308926,-3.4,20.3
1998-03-28,T23,4.05049973698054,5.5342413686268905,-1.48,36.5
1998-03-29,T23,7.82482903734876,7.800266813852801,0.02,0.3
1998-03-30,T23,7.87743293003682,8.287282265292633,-0.41,5.2
1998-03-31,T23,11.4150447133088,11.137517753218688,0.28,2.5
1998-04-01,T23,15.215675960021,14.199191289171985,1.02,6.7
1998-04-02,T23,20.6207259337191,19.814816271243913,0.81,3.9
1998-04-03,T23,17.9905312993162,17.292330093994597,0.7,3.9
1998-04-04,T23,3.26144134665965,5.822467533418468,-2.56,78.5
1998-04-05,T23,7.53550762756444,8.512970614784047,-0.98,13.0
1998-04-06,T23,7.78537611783272,7.381240547028668,0.4,5.1
1998-04-07,T23,11.5465544450289,9.781679310522168,1.76,15.2
1998-04-08,T23,17.0436612309311,14.09960730523758,2.94,17.2
1998-04-09,T23,17.6617569700158,20.129784429739832,-2.47,14.0
1998-04-10,T23,15.5839032088375,18.495539769238583,-2.91,18.7
1998-04-11,T23,2.93266701735928,4.985796579317326,-2.05,69.9
1998-04-12,T23,3.91899000526039,7.780288001617583,-3.86,98.5
1998-04-13,T23,8.20620725933719,6.993387130605437,1.21,14.7
1998-04-14,T23,8.74539715938979,10.386598087748705,-1.64,18.8
1998-04-15,T23,14.1109942135718,14.150133435309662,-0.04,0.3
1998-04-16,T23,21.0284061020516,18.217593650745435,2.81,13.4
1998-04-17,T23,18.0036822724882,17.26434907455685,0.74,4.1
1998-04-18,T23,1.76223040504997,5.646008190818801,-3.88,220.2
1998-04-19,T23,6.86480799579169,6.618324495463072,0.25,3.6
1998-04-20,T23,6.37822198842714,7.688640598889326,-1.31,20.5
1998-04-21,T23,9.71856917411889,8.772680880755377,0.95,9.8
1998-04-22,T23,12.8090478695423,14.058859188886103,-1.25,9.8
1998-04-23,T23,21.2519726459758,19.822120139431185,1.43,6.7
1998-04-24,T23,2.19621251972646,18.348188311171967,-16.15,735.4
1998-04-25,T23,2.95896896370331,3.705433004100723,-0.75,25.3
1998-04-26,T23,8.56128353498159,7.581009148532579,0.98,11.4
1998-04-27,T23,6.07574960547081,8.056858228189151,-1.98,32.6
1998-04-28,T23,11.1914781693845,9.423381430492404,1.77,15.8
1998-04-29,T23,14.3477117306681,14.59777877692131,-0.25,1.7
1998-04-30,T23,23.17201472909,21.590685670308424,1.58,6.8
1998-05-01,T23,19.621251972646,17.90197451335095,1.72,8.8
1998-05-02,T23,7.96948974224093,6.3720719701329775,1.6,20.1
1998-05-03,T23,8.95581273014203,9.595425581412032,-0.64,7.1
1998-05-04,T23,9.33719095213046,9.897480531107732,-0.56,6.0
1998-05-05,T23,9.13992635455024,10.377535282715867,-1.24,13.6
1998-05-06,T23,15.189374013677,13.263118660967788,1.93,12.7
1998-05-07,T23,25.0,20.648690773291676,4.35,17.4
1998-05-08,T23,20.4629142556549,18.181399520348414,2.28,11.1
1998-05-09,T23,4.41872698579695,7.302375905897424,-2.88,65.2
1998-05-10,T23,7.36454497632825,8.817727018462065,-1.45,19.7
1998-05-11,T23,7.07522356654392,8.211591179344119,-1.14,16.1
1998-05-12,T23,9.95528669121515,9.127131399772214,0.83,8.3
1998-05-13,T23,15.0973172014729,13.770549958245146,1.33,8.8
1998-05-14,T23,22.7117306680694,22.513144099465787,0.2,0.9
1998-05-15,T23,19.4502893214098,18.689695998947343,0.76,3.9
1998-05-16,T23,5.26038926880589,6.54402718097033,-1.28,24.3
1998-05-17,T23,9.65281430825881,8.426580236696216,1.23,12.7
1998-03-18,T24,33.6734693877551,28.773604321985417,4.9,14.6
1998-03-19,T24,43.3248299319728,42.75470525769937,0.57,1.3
1998-03-20,T24,45.8333333333333,41.10387301800475,4.73,10.3
1998-03-21,T24,21.3010204081633,26.090997440075988,-4.79,22.5
1998-03-22,T24,20.9467120181406,24.863177636734164,-3.92,18.7
1998-03-23,T24,20.8758503401361,22.430063952787776,-1.55,7.4
1998-03-24,T24,26.8565759637188,25.175029050517978,1.68,6.3
1998-03-25,T24,29.9036281179138,35.196311794928434,-5.29,17.7
1998-03-26,T24,54.0391156462585,44.483419527419386,9.56,17.7
1998-03-27,T24,48.5969387755102,44.68642019508859,3.91,8.0
1998-03-28,T24,17.828798185941,26.502331812160683,-8.67,48.6
1998-03-29,T24,21.343537414966,24.90555785393167,-3.56,16.7
1998-03-30,T24,23.6111111111111,24.772862622262235,-1.16,4.9
1998-03-31,T24,25.1417233560091,28.149320789188245,-3.01,12.0
1998-04-01,T24,19.1893424036281,28.942713655586548,-9.75,50.8
1998-04-02,T24,41.2556689342404,37.31226262952691,3.94,9.6
1998-04-03,T24,40.3344671201814,40.23963964776375,0.09,0.2
1998-04-04,T24,14.781746031746,22.008904585808374,-7.23,48.9
1998-04-05,T24,23.7528344671202,22.398775547737007,1.35,5.7
1998-04-06,T24,18.59410430839,20.609618178966066,-2.02,10.9
1998-04-07,T24,21.9246031746032,22.255681515826755,-0.33,1.5
1998-04-08,T24,35.3032879818594,24.500211638903927,10.8,30.6
1998-04-09,T24,43.8917233560091,43.51755069522646,0.37,0.8
1998-04-10,T24,49.7590702947846,42.02931909637087,7.73,15.5
1998-04-11,T24,20.124716553288,21.30710622818124,-1.18,5.9
1998-04-12,T24,27.7069160997732,21.897331792517228,5.81,21.0
1998-04-13,T24,30.1162131519274,21.45474036932321,8.66,28.8
1998-04-14,T24,32.312925170068,25.842433161968177,6.47,20.0
1998-04-15,T24,30.9240362811791,34.73800996369542,-3.81,12.3
1998-04-16,T24,36.3945578231293,43.39651763643221,-7.0,19.2
1998-04-17,T24,37.1740362811791,38.135532514731274,-0.96,2.6
1998-04-18,T24,10.062358276644,20.88642460667186,-10.82,107.5
1998-04-19,T24,15.3202947845805,19.927881163845704,-4.61,30.1
1998-04-20,T24,20.3089569160998,20.46210116878231,-0.15,0.7
1998-04-21,T24,18.0413832199547,26.355065942606757,-8.31,46.1
1998-04-22,T24,35.7426303854875,29.19635449871211,6.55,18.3
1998-04-23,T24,40.7879818594104,44.151403284705346,-3.36,8.2
1998-04-24,T24,4.66269841269841,37.91256274995861,-33.25,713.1
1998-04-25,T24,0.0,12.172261358984562,-12.17,1217.0
1998-04-26,T24,17.6020408163265,13.185838016431738,4.42,25.1
1998-04-27,T24,21.4002267573696,20.71314063959785,0.69,3.2
1998-04-28,T24,23.2851473922902,23.656000598038677,-0.37,1.6
1998-04-29,T24,34.452947845805,33.40426348737762,1.05,3.0
1998-04-30,T24,42.4461451247166,43.700308692562665,-1.25,2.9
1998-05-01,T24,46.2443310657596,33.01569789580911,13.23,28.6
1998-05-02,T24,14.937641723356,20.59630071305924,-5.66,37.9
1998-05-03,T24,23.0442176870748,19.45691423014676,3.59,15.6
1998-05-04,T24,20.1388888888889,23.604145062271954,-3.47,17.2
1998-05-05,T24,21.9104308390023,21.377225849168333,0.53,2.4
1998-05-06,T24,24.8157596371882,32.20057770971036,-7.38,29.7
1998-05-07,T24,37.4433106575964,38.35047053920336,-0.91,2.4
1998-05-08,T24,41.7517006802721,35.79106463482945,5.96,14.3
1998-05-09,T24,12.6417233560091,16.861931971866053,-4.22,33.4
1998-05-10,T24,20.7766439909297,20.582842655734893,0.19,0.9
1998-05-11,T24,18.9909297052154,19.32088263532287,-0.33,1.7
1998-05-12,T24,21.1167800453515,21.04829623852449,0.07,0.3
1998-05-13,T24,30.2862811791383,27.778135982498938,2.51,8.3
1998-05-14,T24,40.9013605442177,40.30938775110329,0.59,1.4
1998-05-15,T24,35.0340136054422,37.63915989058263,-2.61,7.4
1998-05-16,T24,6.71768707482993,12.944544921854437,-6.23,92.7
1998-05-17,T24,17.4744897959184,17.808556852569538,-0.33,1.9
1998-03-18,T25,20.7766439909297,20.04883237665575,0.73,3.5
1998-03-19,T25,32.7239229024943,31.105951742622807,1.62,5.0
1998-03-20,T25,29.2091836734694,27.701999965467994,1.51,5.2
1998-03-21,T25,20.3231292517007,17.731366275507636,2.59,12.7
1998-03-22,T25,18.0272108843537,21.565464122284297,-3.54,19.6
1998-03-23,T25,11.4087301587302,15.212489765827403,-3.8,33.3
1998-03-24,T25,14.5549886621315,15.63055601659071,-1.08,7.4
1998-03-25,T25,22.9450113378685,22.052334029371686,0.89,3.9
1998-03-26,T25,30.3571428571429,35.09410320053372,-4.74,15.6
1998-03-27,T25,30.1303854875283,27.60856562331809,2.52,8.4
1998-03-28,T25,15.9580498866213,17.868113259710153,-1.91,12.0
1998-03-29,T25,15.0651927437642,18.79661866853981,-3.73,24.8
1998-03-30,T25,19.6145124716553,15.169991330068978,4.44,22.6
1998-03-31,T25,21.2585034013605,17.970538339810055,3.29,15.5
1998-04-01,T25,22.5481859410431,22.883372088396683,-0.34,1.5
1998-04-02,T25,28.3163265306122,30.454159074959072,-2.14,7.6
1998-04-03,T25,32.468820861678,25.512421460134725,6.96,21.4
1998-04-04,T25,16.5391156462585,17.139667745817157,-0.6,3.6
1998-04-05,T25,17.0209750566893,18.645893780341044,-1.62,9.5
1998-04-06,T25,15.3769841269841,14.52707825904402,0.85,5.5
1998-04-07,T25,16.2698412698413,16.53838854336335,-0.27,1.7
1998-04-08,T25,32.8514739229025,20.55875553085763,12.29,37.4
1998-04-09,T25,24.7732426303855,32.18555975456145,-7.41,29.9
1998-04-10,T25,21.5419501133787,27.222761141229363,-5.68,26.4
1998-04-11,T25,16.5107709750567,14.747623701483512,1.76,10.7
1998-04-12,T25,22.7607709750567,17.071999748820538,5.69,25.0
1998-04-13,T25,21.2301587301587,16.42566049993481,4.8,22.6
1998-04-14,T25,16.5249433106576,18.025224298261474,-1.5,9.1
1998-04-15,T25,22.9875283446712,24.074633240220553,-1.09,4.7
1998-04-16,T25,28.6706349206349,29.11808286863635,-0.45,1.6
1998-04-17,T25,29.7760770975057,24.752658347308753,5.02,16.9
1998-04-18,T25,13.265306122449,16.426114531078813,-3.16,23.8
1998-04-19,T25,16.3690476190476,17.279873940011395,-0.91,5.6
1998-04-20,T25,14.2290249433107,16.186602225311056,-1.96,13.8
1998-04-21,T25,16.2414965986395,16.037145318106393,0.2,1.2
1998-04-22,T25,22.2647392290249,23.557032252644333,-1.29,5.8
1998-04-23,T25,33.0357142857143,30.26245609474539,2.77,8.4
1998-04-24,T25,11.1678004535147,28.617325191380505,-17.45,156.3
1998-04-25,T25,12.0890022675737,10.890342254931358,1.2,9.9
1998-04-26,T25,14.030612244898,15.304512195199287,-1.27,9.1
1998-04-27,T25,15.9438775510204,15.147639179287998,0.8,5.0
1998-04-28,T25,17.2760770975057,17.369886220569686,-0.09,0.5
1998-04-29,T25,25.1984126984127,24.324961516475184,0.87,3.5
1998-04-30,T25,33.8151927437642,33.26991995713048,0.55,1.6
1998-05-01,T25,30.0028344671202,24.253321643067373,5.75,19.2
1998-05-02,T25,18.9342403628118,15.312008011130496,3.62,19.1
1998-05-03,T25,2.77777777777778,17.320709582478067,-14.54,523.4
1998-05-04,T25,13.7613378684807,15.295876908329667,-1.53,11.1
1998-05-05,T25,13.9314058956916,15.964641315192281,-2.03,14.6
1998-05-06,T25,19.1326530612245,22.599345645484835,-3.47,18.1
1998-05-07,T25,33.1207482993197,27.768375004839108,5.35,16.2
1998-05-08,T25,25.1417233560091,25.79032736060905,-0.65,2.6
1998-05-09,T25,16.0856009070295,14.144214829490728,1.94,12.1
1998-05-10,T25,16.468253968254,15.846891380109222,0.62,3.8
1998-05-11,T25,17.828798185941,14.143939495405599,3.68,20.6
1998-05-12,T25,15.5895691609977,16.129896176757633,-0.54,3.5
1998-05-13,T25,22.6757369614512,20.80543592764899,1.87,8.2
1998-05-14,T25,32.624716553288,32.14301632653004,0.48,1.5
1998-05-15,T25,32.1286848072562,25.20874908260847,6.92,21.5
1998-05-16,T25,6.25,16.104395252027565,-9.85,157.6
1998-05-17,T25,18.4098639455782,13.93745042079971,4.47,24.3
1998-03-18,T26,16.8990005260389,17.71508211449867,-0.82,4.9
1998-03-19,T26,28.0773277222514,23.657498508493624,4.42,15.7
1998-03-20,T26,35.3761178327196,27.97360865593675,7.4,20.9
1998-03-21,T26,13.9005786428196,12.728182582501011,1.17,8.4
1998-03-22,T26,14.6896370331405,14.376179881190922,0.31,2.1
1998-03-23,T26,13.7427669647554,14.035451787371795,-0.29,2.1
1998-03-24,T26,18.2009468700684,15.935071979978108,2.27,12.5
1998-03-25,T26,14.6107311941084,20.58803858185602,-5.98,40.9
1998-03-26,T26,23.9347711730668,26.22243357891795,-2.29,9.6
1998-03-27,T26,30.8916359810626,29.279336971188766,1.61,5.2
1998-03-28,T26,4.69489742240926,14.024848161704785,-9.33,198.7
1998-03-29,T26,9.27143608627038,12.730728752314814,-3.46,37.3
1998-03-30,T26,15.4260915307733,16.411166608380675,-0.99,6.4
1998-03-31,T26,14.6633350867964,17.438069809190008,-2.77,18.9
1998-04-01,T26,19.0557601262493,16.620805612718232,2.43,12.8
1998-04-02,T26,24.6580746975276,24.24809755804966,0.41,1.7
1998-04-03,T26,33.061546554445,27.031916507052788,6.03,18.2
1998-04-04,T26,13.7559179379274,10.929075803200464,2.83,20.6
1998-04-05,T26,19.0820620725934,14.280577913341473,4.8,25.2
1998-04-06,T26,16.0178853235139,14.407008138435703,1.61,10.1
1998-04-07,T26,19.8842714360863,15.16209518100706,4.72,23.7
1998-04-08,T26,26.1967385586533,19.119050948519106,7.08,27.0
1998-04-09,T26,23.3429773803261,27.45660996781663,-4.11,17.6
1998-04-10,T26,29.8527091004734,27.823433304053808,2.03,6.8
1998-04-11,T26,10.8232509205681,12.334641467530156,-1.51,14.0
1998-04-12,T26,14.7553918990005,15.224884335690843,-0.47,3.2
1998-04-13,T26,18.5034192530247,13.77069292914712,4.73,25.6
1998-04-14,T26,19.5028932140978,18.10910627793543,1.39,7.1
1998-04-15,T26,18.1220410310363,22.552921103940946,-4.43,24.4
1998-04-16,T26,21.9095213045765,24.973109513533483,-3.06,14.0
1998-04-17,T26,30.9310889005786,26.884426740001707,4.05,13.1
1998-04-18,T26,12.1646501841136,12.598825935048797,-0.43,3.5
1998-04-19,T26,13.7033140452393,14.76296097544785,-1.06,7.7
1998-04-20,T26,13.1246712256707,14.92160707744289,-1.8,13.7
1998-04-21,T26,12.9668595476065,16.954784907356213,-3.99,30.8
1998-04-22,T26,18.2535507627564,18.389722282873386,-0.14,0.8
1998-04-23,T26,25.5523408732246,24.422588398715924,1.13,4.4
1998-04-24,T26,5.26038926880589,29.351403350110242,-24.09,458.0
1998-04-25,T26,8.07469752761704,9.192943601335584,-1.12,13.9
1998-04-26,T26,14.1241451867438,12.703001881982814,1.42,10.1
1998-04-27,T26,14.1899000526039,14.084854252952914,0.11,0.8
1998-04-28,T26,16.7674907943188,15.274343505556685,1.49,8.9
1998-04-29,T26,22.356654392425,20.83627109057502,1.52,6.8
1998-04-30,T26,28.9847448711205,27.18941620158386,1.8,6.2
1998-05-01,T26,29.7343503419253,25.461333707023748,4.27,14.4
1998-05-02,T26,16.2151499210942,11.355895362994259,4.86,30.0
1998-05-03,T26,17.7538137822199,15.999731620768433,1.75,9.9
1998-05-04,T26,17.7275118358759,16.947896217028255,0.78,4.4
1998-05-05,T26,13.7427669647554,16.853724563588003,-3.11,22.6
1998-05-06,T26,18.5428721725408,20.08153836656087,-1.54,8.3
1998-05-07,T26,24.8947922146239,25.05718001130907,-0.16,0.6
1998-05-08,T26,29.6028406102052,26.80425630542819,2.8,9.5
1998-05-09,T26,11.0994213571804,13.154264096647605,-2.05,18.5
1998-05-10,T26,13.5455023671752,15.318736371481526,-1.77,13.1
1998-05-11,T26,14.6896370331405,13.95648510843478,0.73,5.0
1998-05-12,T26,15.8600736454498,14.983461047110342,0.88,5.5
1998-05-13,T26,16.1362440820621,18.97038199986898,-2.83,17.5
1998-05-14,T26,25.6312467122567,24.51219088971836,1.12,4.4
1998-05-15,T26,30.2735402419779,27.048137851244324,3.23,10.7
1998-05-16,T26,13.9400315623356,12.709458417512433,1.23,8.8
1998-05-17,T26,13.9926354550237,14.489676537295137,-0.5,3.6
1998-03-18,T27,5.05952380952381,6.335997205920561,-1.28,25.3
1998-03-19,T27,10.6150793650794,10.058176237451661,0.56,5.3
1998-03-20,T27,11.5362811791383,9.861936305622121,1.67,14.5
1998-03-21,T27,7.51133786848073,6.508702591491999,1.0,13.3
1998-03-22,T27,4.45011337868481,6.602567073752198,-2.15,48.3
1998-03-23,T27,4.10997732426304,4.452387611299651,-0.34,8.3
1998-03-24,T27,5.47052154195011,4.890012706608498,0.58,10.6
1998-03-25,T27,5.25793650793651,7.185606636255079,-1.93,36.7
1998-03-26,T27,12.4574829931973,10.599339079470775,1.86,14.9
1998-03-27,T27,10.8134920634921,11.758796047964628,-0.95,8.8
1998-03-28,T27,5.38548752834467,6.936278937522584,-1.55,28.8
1998-03-29,T27,8.37585034013605,5.588373219680095,2.79,33.3
1998-03-30,T27,5.51303854875283,7.0540478695551805,-1.54,27.9
1998-03-31,T27,5.32879818594104,6.177719774244714,-0.85,16.0
1998-04-01,T27,7.68140589569161,6.684144969505789,1.0,13.0
1998-04-02,T27,9.2828798185941,11.34565275093434,-2.06,22.2
1998-04-03,T27,11.1536281179138,10.250665456312639,0.9,8.1
